team	stats	rankings	value
Wisconsin	Stat	Rank	Value
Wisconsin	Total Offense	50	416.2
Wisconsin	Rushing Offense	21	229.2
Wisconsin	Passing Offense	93	187.0
Wisconsin	Team Passing Efficiency	31	145.88
Wisconsin	Scoring Offense	30	33.8
Wisconsin	Total Defense	1	253.2
Wisconsin	Rushing Defense	2	92.6
Wisconsin	Passing Yards Allowed	4	160.6
Wisconsin	Team Passing Efficiency Defense	1	96.31
Wisconsin	Scoring Defense	3	13.2
Wisconsin	Turnover Margin	53	0.23
Wisconsin	3rd Down Conversion Pct	3	0.488
Wisconsin	4th Down Conversion Pct	T-13	0.667
Wisconsin	3rd Down Conversion Pct Defense	7	0.296
Wisconsin	4th Down Conversion Pct Defense	T-112	0.647
Wisconsin	Red Zone Offense	68	0.842
Wisconsin	Red Zone Defense	11	0.727
Wisconsin	Net Punting	96	36.73
Wisconsin	Punt Returns	50	8.45
Wisconsin	Kickoff Returns	73	20.74
Wisconsin	First Downs Offense	T-34	272
Wisconsin	First Downs Defense	T-6	179
Wisconsin	Fewest Penalties Per Game	48	5.54
Wisconsin	Fewest Penalty Yards Per Game	57	51.38
Wisconsin	Time of Possession	3	   35:09
Minnesota	Stat	Rank	Value
Minnesota	Total Offense	122	308.5
Minnesota	Rushing Offense	49	182.4
Minnesota	Passing Offense	121	126.1
Minnesota	Team Passing Efficiency	119	105.06
Minnesota	Scoring Offense	109	22.1
Minnesota	Total Defense	29	346.7
Minnesota	Rushing Defense	T-74	172.2
Minnesota	Passing Yards Allowed	11	174.5
Minnesota	Team Passing Efficiency Defense	59	127.32
Minnesota	Scoring Defense	38	22.8
Minnesota	Turnover Margin	T-68	0.00
Minnesota	3rd Down Conversion Pct	110	0.335
Minnesota	4th Down Conversion Pct	2	0.769
Minnesota	3rd Down Conversion Pct Defense	62	0.384
Minnesota	4th Down Conversion Pct Defense	T-25	0.412
Minnesota	Red Zone Offense	T-90	0.805
Minnesota	Red Zone Defense	73	0.842
Minnesota	Net Punting	58	38.13
Minnesota	Punt Returns	118	4.00
Minnesota	Kickoff Returns	58	21.51
Minnesota	First Downs Offense	T-120	197
Minnesota	First Downs Defense	20	208
Minnesota	Fewest Penalties Per Game	1	3.25
Minnesota	Fewest Penalty Yards Per Game	2	28.33
Minnesota	Time of Possession	41	   30:57
Oklahoma St.	Stat	Rank	Value
Oklahoma St.	Total Offense	2	575.7
Oklahoma St.	Rushing Offense	48	183.3
Oklahoma St.	Passing Offense	1	392.3
Oklahoma St.	Team Passing Efficiency	3	168.78
Oklahoma St.	Scoring Offense	3	46.3
Oklahoma St.	Total Defense	74	400.3
Oklahoma St.	Rushing Defense	27	131.8
Oklahoma St.	Passing Yards Allowed	119	268.5
Oklahoma St.	Team Passing Efficiency Defense	65	129.20
Oklahoma St.	Scoring Defense	86	30.1
Oklahoma St.	Turnover Margin	T-60	0.08
Oklahoma St.	3rd Down Conversion Pct	15	0.458
Oklahoma St.	4th Down Conversion Pct	7	0.722
Oklahoma St.	3rd Down Conversion Pct Defense	51	0.372
Oklahoma St.	4th Down Conversion Pct Defense	103	0.615
Oklahoma St.	Red Zone Offense	33	0.886
Oklahoma St.	Red Zone Defense	T-68	0.837
Oklahoma St.	Net Punting	72	37.51
Oklahoma St.	Punt Returns	102	5.20
Oklahoma St.	Kickoff Returns	106	18.89
Oklahoma St.	First Downs Offense	3	335
Oklahoma St.	First Downs Defense	78	255
Oklahoma St.	Fewest Penalties Per Game	T-34	5.17
Oklahoma St.	Fewest Penalty Yards Per Game	43	47.67
Oklahoma St.	Time of Possession	96	   28:38
Oklahoma	Stat	Rank	Value
Oklahoma	Total Offense	1	583.3
Oklahoma	Rushing Offense	27	215.9
Oklahoma	Passing Offense	3	367.4
Oklahoma	Team Passing Efficiency	1	206.90
Oklahoma	Scoring Offense	4	44.9
Oklahoma	Total Defense	57	384.8
Oklahoma	Rushing Defense	40	144.2
Oklahoma	Passing Yards Allowed	88	240.6
Oklahoma	Team Passing Efficiency Defense	86	134.70
Oklahoma	Scoring Defense	52	25.0
Oklahoma	Turnover Margin	T-34	0.38
Oklahoma	3rd Down Conversion Pct	39	0.431
Oklahoma	4th Down Conversion Pct	T-68	0.522
Oklahoma	3rd Down Conversion Pct Defense	64	0.387
Oklahoma	4th Down Conversion Pct Defense	T-98	0.591
Oklahoma	Red Zone Offense	20	0.908
Oklahoma	Red Zone Defense	T-94	0.870
Oklahoma	Net Punting	64	37.83
Oklahoma	Punt Returns	97	5.69
Oklahoma	Kickoff Returns	95	19.64
Oklahoma	First Downs Offense	2	337
Oklahoma	First Downs Defense	91	265
Oklahoma	Fewest Penalties Per Game	77	6.23
Oklahoma	Fewest Penalty Yards Per Game	100	61.77
Oklahoma	Time of Possession	25	   31:44
Old Dominion	Stat	Rank	Value
Old Dominion	Total Offense	114	332.3
Old Dominion	Rushing Offense	66	163.9
Old Dominion	Passing Offense	112	168.4
Old Dominion	Team Passing Efficiency	120	104.13
Old Dominion	Scoring Offense	T-113	20.7
Old Dominion	Total Defense	92	427.7
Old Dominion	Rushing Defense	103	204.2
Old Dominion	Passing Yards Allowed	67	223.5
Old Dominion	Team Passing Efficiency Defense	94	138.20
Old Dominion	Scoring Defense	93	31.7
Old Dominion	Turnover Margin	T-90	-0.33
Old Dominion	3rd Down Conversion Pct	107	0.344
Old Dominion	4th Down Conversion Pct	120	0.320
Old Dominion	3rd Down Conversion Pct Defense	114	0.454
Old Dominion	4th Down Conversion Pct Defense	71	0.526
Old Dominion	Red Zone Offense	55	0.857
Old Dominion	Red Zone Defense	T-64	0.833
Old Dominion	Net Punting	98	36.71
Old Dominion	Punt Returns	51	8.40
Old Dominion	Kickoff Returns	7	25.65
Old Dominion	First Downs Offense	117	205
Old Dominion	First Downs Defense	T-101	272
Old Dominion	Fewest Penalties Per Game	T-4	4.00
Old Dominion	Fewest Penalty Yards Per Game	7	35.83
Old Dominion	Time of Possession	T-96	   28:38
Louisiana Tech	Stat	Rank	Value
Louisiana Tech	Total Offense	57	406.8
Louisiana Tech	Rushing Offense	55	175.1
Louisiana Tech	Passing Offense	64	231.8
Louisiana Tech	Team Passing Efficiency	91	123.87
Louisiana Tech	Scoring Offense	T-63	28.8
Louisiana Tech	Total Defense	65	393.2
Louisiana Tech	Rushing Defense	79	177.4
Louisiana Tech	Passing Yards Allowed	T-56	215.8
Louisiana Tech	Team Passing Efficiency Defense	44	122.65
Louisiana Tech	Scoring Defense	66	26.7
Louisiana Tech	Turnover Margin	T-26	0.58
Louisiana Tech	3rd Down Conversion Pct	60	0.410
Louisiana Tech	4th Down Conversion Pct	T-48	0.571
Louisiana Tech	3rd Down Conversion Pct Defense	91	0.421
Louisiana Tech	4th Down Conversion Pct Defense	T-114	0.667
Louisiana Tech	Red Zone Offense	58	0.854
Louisiana Tech	Red Zone Defense	12	0.737
Louisiana Tech	Net Punting	117	35.04
Louisiana Tech	Punt Returns	T-77	6.71
Louisiana Tech	Kickoff Returns	72	20.85
Louisiana Tech	First Downs Offense	44	263
Louisiana Tech	First Downs Defense	77	254
Louisiana Tech	Fewest Penalties Per Game	T-21	4.67
Louisiana Tech	Fewest Penalty Yards Per Game	16	39.75
Louisiana Tech	Time of Possession	62	   30:10
Louisville	Stat	Rank	Value
Louisville	Total Offense	3	560.5
Louisville	Rushing Offense	13	249.9
Louisville	Passing Offense	15	310.6
Louisville	Team Passing Efficiency	20	151.08
Louisville	Scoring Offense	13	39.0
Louisville	Total Defense	59	386.8
Louisville	Rushing Defense	52	153.9
Louisville	Passing Yards Allowed	79	232.8
Louisville	Team Passing Efficiency Defense	76	132.36
Louisville	Scoring Defense	71	27.1
Louisville	Turnover Margin	T-50	0.25
Louisville	3rd Down Conversion Pct	13	0.461
Louisville	4th Down Conversion Pct	38	0.593
Louisville	3rd Down Conversion Pct Defense	85	0.409
Louisville	4th Down Conversion Pct Defense	T-96	0.588
Louisville	Red Zone Offense	T-63	0.849
Louisville	Red Zone Defense	T-79	0.853
Louisville	Net Punting	27	39.93
Louisville	Punt Returns	107	4.96
Louisville	Kickoff Returns	94	19.68
Louisville	First Downs Offense	4	332
Louisville	First Downs Defense	64	243
Louisville	Fewest Penalties Per Game	81	6.33
Louisville	Fewest Penalty Yards Per Game	60	51.83
Louisville	Time of Possession	56	   30:25
LSU	Stat	Rank	Value
LSU	Total Offense	53	412.1
LSU	Rushing Offense	30	210.8
LSU	Passing Offense	85	201.3
LSU	Team Passing Efficiency	18	151.48
LSU	Scoring Offense	72	28.1
LSU	Total Defense	13	311.7
LSU	Rushing Defense	23	126.4
LSU	Passing Yards Allowed	20	185.3
LSU	Team Passing Efficiency Defense	9	108.41
LSU	Scoring Defense	16	18.8
LSU	Turnover Margin	T-18	0.67
LSU	3rd Down Conversion Pct	68	0.400
LSU	4th Down Conversion Pct	T-89	0.444
LSU	3rd Down Conversion Pct Defense	36	0.345
LSU	4th Down Conversion Pct Defense	T-19	0.400
LSU	Red Zone Offense	100	0.784
LSU	Red Zone Defense	T-58	0.829
LSU	Net Punting	41	38.89
LSU	Punt Returns	19	11.69
LSU	Kickoff Returns	85	20.22
LSU	First Downs Offense	T-78	239
LSU	First Downs Defense	13	194
LSU	Fewest Penalties Per Game	T-56	5.83
LSU	Fewest Penalty Yards Per Game	63	52.58
LSU	Time of Possession	20	   32:09
Oregon St.	Stat	Rank	Value
Oregon St.	Total Offense	113	333.8
Oregon St.	Rushing Offense	97	137.5
Oregon St.	Passing Offense	90	196.3
Oregon St.	Team Passing Efficiency	106	117.16
Oregon St.	Scoring Offense	113	20.7
Oregon St.	Total Defense	119	473.1
Oregon St.	Rushing Defense	120	235.8
Oregon St.	Passing Yards Allowed	85	237.3
Oregon St.	Team Passing Efficiency Defense	123	159.86
Oregon St.	Scoring Defense	127	43.0
Oregon St.	Turnover Margin	123	-1.17
Oregon St.	3rd Down Conversion Pct	66	0.402
Oregon St.	4th Down Conversion Pct	31	0.615
Oregon St.	3rd Down Conversion Pct Defense	129	0.532
Oregon St.	4th Down Conversion Pct Defense	126	0.733
Oregon St.	Red Zone Offense	T-33	0.886
Oregon St.	Red Zone Defense	110	0.892
Oregon St.	Net Punting	87	36.93
Oregon St.	Punt Returns	91	5.83
Oregon St.	Kickoff Returns	81	20.46
Oregon St.	First Downs Offense	T-97	228
Oregon St.	First Downs Defense	129	314
Oregon St.	Fewest Penalties Per Game	T-101	7.00
Oregon St.	Fewest Penalty Yards Per Game	114	68.00
Oregon St.	Time of Possession	83	   29:11
Oregon	Stat	Rank	Value
Oregon	Total Offense	25	454.3
Oregon	Rushing Offense	8	268.0
Oregon	Passing Offense	96	186.3
Oregon	Team Passing Efficiency	32	144.59
Oregon	Scoring Offense	18	36.7
Oregon	Total Defense	41	359.8
Oregon	Rushing Defense	26	129.9
Oregon	Passing Yards Allowed	76	229.9
Oregon	Team Passing Efficiency Defense	42	121.96
Oregon	Scoring Defense	77	28.3
Oregon	Turnover Margin	60	0.08
Oregon	3rd Down Conversion Pct	46	0.421
Oregon	4th Down Conversion Pct	T-117	0.333
Oregon	3rd Down Conversion Pct Defense	20	0.324
Oregon	4th Down Conversion Pct Defense	17	0.391
Oregon	Red Zone Offense	28	0.891
Oregon	Red Zone Defense	116	0.897
Oregon	Net Punting	125	33.74
Oregon	Punt Returns	84	6.38
Oregon	Kickoff Returns	32	22.71
Oregon	First Downs Offense	T-36	271
Oregon	First Downs Defense	T-61	242
Oregon	Fewest Penalties Per Game	129	9.33
Oregon	Fewest Penalty Yards Per Game	129	87.75
Oregon	Time of Possession	95	   28:38
Rutgers	Stat	Rank	Value
Rutgers	Total Offense	128	262.7
Rutgers	Rushing Offense	86	147.1
Rutgers	Passing Offense	124	115.6
Rutgers	Team Passing Efficiency	126	91.86
Rutgers	Scoring Offense	120	18.0
Rutgers	Total Defense	72	398.6
Rutgers	Rushing Defense	T-83	181.8
Rutgers	Passing Yards Allowed	59	216.8
Rutgers	Team Passing Efficiency Defense	62	128.31
Rutgers	Scoring Defense	78	28.3
Rutgers	Turnover Margin	T-95	-0.42
Rutgers	3rd Down Conversion Pct	117	0.321
Rutgers	4th Down Conversion Pct	123	0.286
Rutgers	3rd Down Conversion Pct Defense	63	0.384
Rutgers	4th Down Conversion Pct Defense	T-100	0.600
Rutgers	Red Zone Offense	T-92	0.800
Rutgers	Red Zone Defense	T-126	0.939
Rutgers	Net Punting	43	38.77
Rutgers	Punt Returns	76	6.72
Rutgers	Kickoff Returns	123	17.41
Rutgers	First Downs Offense	128	165
Rutgers	First Downs Defense	T-64	243
Rutgers	Fewest Penalties Per Game	T-61	5.92
Rutgers	Fewest Penalty Yards Per Game	52	50.08
Rutgers	Time of Possession	99	   28:30
Illinois	Stat	Rank	Value
Illinois	Total Offense	126	280.4
Illinois	Rushing Offense	122	105.6
Illinois	Passing Offense	104	174.8
Illinois	Team Passing Efficiency	125	98.12
Illinois	Scoring Offense	126	15.4
Illinois	Total Defense	85	418.4
Illinois	Rushing Defense	115	218.5
Illinois	Passing Yards Allowed	33	199.9
Illinois	Team Passing Efficiency Defense	80	132.90
Illinois	Scoring Defense	91	31.5
Illinois	Turnover Margin	T-108	-0.58
Illinois	3rd Down Conversion Pct	111	0.335
Illinois	4th Down Conversion Pct	T-105	0.400
Illinois	3rd Down Conversion Pct Defense	103	0.437
Illinois	4th Down Conversion Pct Defense	T-114	0.667
Illinois	Red Zone Offense	T-29	0.889
Illinois	Red Zone Defense	51	0.814
Illinois	Net Punting	36	39.29
Illinois	Punt Returns	T-87	6.17
Illinois	Kickoff Returns	100	19.25
Illinois	First Downs Offense	125	174
Illinois	First Downs Defense	T-97	269
Illinois	Fewest Penalties Per Game	103	7.08
Illinois	Fewest Penalty Yards Per Game	105	64.00
Illinois	Time of Possession	103	   28:14
Indiana	Stat	Rank	Value
Indiana	Total Offense	69	395.8
Indiana	Rushing Offense	105	130.1
Indiana	Passing Offense	37	265.7
Indiana	Team Passing Efficiency	82	125.56
Indiana	Scoring Offense	77	26.8
Indiana	Total Defense	26	340.1
Indiana	Rushing Defense	57	160.4
Indiana	Passing Yards Allowed	16	179.7
Indiana	Team Passing Efficiency Defense	50	123.95
Indiana	Scoring Defense	54	25.3
Indiana	Turnover Margin	108	-0.58
Indiana	3rd Down Conversion Pct	85	0.379
Indiana	4th Down Conversion Pct	T-78	0.474
Indiana	3rd Down Conversion Pct Defense	9	0.299
Indiana	4th Down Conversion Pct Defense	T-73	0.529
Indiana	Red Zone Offense	48	0.864
Indiana	Red Zone Defense	T-98	0.875
Indiana	Net Punting	70	37.62
Indiana	Punt Returns	15	12.69
Indiana	Kickoff Returns	107	18.88
Indiana	First Downs Offense	59	252
Indiana	First Downs Defense	21	210
Indiana	Fewest Penalties Per Game	T-61	5.92
Indiana	Fewest Penalty Yards Per Game	91	58.92
Indiana	Time of Possession	101	   28:23
Marshall	Stat	Rank	Value
Marshall	Total Offense	94	369.8
Marshall	Rushing Offense	103	132.0
Marshall	Passing Offense	57	237.8
Marshall	Team Passing Efficiency	67	131.52
Marshall	Scoring Offense	81	26.3
Marshall	Total Defense	25	337.7
Marshall	Rushing Defense	19	125.4
Marshall	Passing Yards Allowed	47	212.3
Marshall	Team Passing Efficiency Defense	48	123.62
Marshall	Scoring Defense	17	19.3
Marshall	Turnover Margin	T-101	-0.50
Marshall	3rd Down Conversion Pct	20	0.451
Marshall	4th Down Conversion Pct	T-96	0.429
Marshall	3rd Down Conversion Pct Defense	38	0.347
Marshall	4th Down Conversion Pct Defense	57	0.478
Marshall	Red Zone Offense	96	0.789
Marshall	Red Zone Defense	T-6	0.711
Marshall	Net Punting	20	40.55
Marshall	Punt Returns	127	1.90
Marshall	Kickoff Returns	41	22.08
Marshall	First Downs Offense	70	247
Marshall	First Downs Defense	38	224
Marshall	Fewest Penalties Per Game	T-72	6.17
Marshall	Fewest Penalty Yards Per Game	77	55.83
Marshall	Time of Possession	31	   31:17
California	Stat	Rank	Value
California	Total Offense	88	384.5
California	Rushing Offense	109	125.6
California	Passing Offense	40	258.9
California	Team Passing Efficiency	97	121.36
California	Scoring Offense	73	27.8
California	Total Defense	95	429.9
California	Rushing Defense	61	164.1
California	Passing Yards Allowed	114	265.8
California	Team Passing Efficiency Defense	91	137.13
California	Scoring Defense	79	28.4
California	Turnover Margin	T-39	0.33
California	3rd Down Conversion Pct	65	0.404
California	4th Down Conversion Pct	12	0.680
California	3rd Down Conversion Pct Defense	107	0.442
California	4th Down Conversion Pct Defense	T-37	0.444
California	Red Zone Offense	85	0.816
California	Red Zone Defense	T-45	0.809
California	Net Punting	79	37.20
California	Punt Returns	35	9.89
California	Kickoff Returns	78	20.54
California	First Downs Offense	40	265
California	First Downs Defense	T-97	269
California	Fewest Penalties Per Game	T-87	6.50
California	Fewest Penalty Yards Per Game	T-72	54.83
California	Time of Possession	79	   29:29
Arkansas	Stat	Rank	Value
Arkansas	Total Offense	93	373.4
Arkansas	Rushing Offense	60	168.0
Arkansas	Passing Offense	83	205.4
Arkansas	Team Passing Efficiency	72	129.55
Arkansas	Scoring Offense	T-63	28.8
Arkansas	Total Defense	103	438.3
Arkansas	Rushing Defense	96	196.1
Arkansas	Passing Yards Allowed	89	242.2
Arkansas	Team Passing Efficiency Defense	112	147.11
Arkansas	Scoring Defense	115	36.2
Arkansas	Turnover Margin	74	-0.08
Arkansas	3rd Down Conversion Pct	49	0.418
Arkansas	4th Down Conversion Pct	T-71	0.500
Arkansas	3rd Down Conversion Pct Defense	120	0.475
Arkansas	4th Down Conversion Pct Defense	T-114	0.667
Arkansas	Red Zone Offense	T-40	0.875
Arkansas	Red Zone Defense	125	0.923
Arkansas	Net Punting	88	36.90
Arkansas	Punt Returns	14	12.75
Arkansas	Kickoff Returns	64	21.27
Arkansas	First Downs Offense	T-81	238
Arkansas	First Downs Defense	79	257
Arkansas	Fewest Penalties Per Game	25	4.83
Arkansas	Fewest Penalty Yards Per Game	27	42.08
Arkansas	Time of Possession	30	   31:24
Auburn	Stat	Rank	Value
Auburn	Total Offense	26	454.0
Auburn	Rushing Offense	22	228.2
Auburn	Passing Offense	68	225.8
Auburn	Team Passing Efficiency	10	156.82
Auburn	Scoring Offense	25	34.4
Auburn	Total Defense	14	312.3
Auburn	Rushing Defense	32	134.5
Auburn	Passing Yards Allowed	14	177.8
Auburn	Team Passing Efficiency Defense	22	113.06
Auburn	Scoring Defense	10	17.3
Auburn	Turnover Margin	T-66	0.08
Auburn	3rd Down Conversion Pct	21	0.450
Auburn	4th Down Conversion Pct	T-96	0.429
Auburn	3rd Down Conversion Pct Defense	19	0.322
Auburn	4th Down Conversion Pct Defense	47	0.467
Auburn	Red Zone Offense	T-40	0.875
Auburn	Red Zone Defense	71	0.839
Auburn	Net Punting	115	35.29
Auburn	Punt Returns	39	9.45
Auburn	Kickoff Returns	52	21.57
Auburn	First Downs Offense	23	284
Auburn	First Downs Defense	27	213
Auburn	Fewest Penalties Per Game	12	4.23
Auburn	Fewest Penalty Yards Per Game	8	36.62
Auburn	Time of Possession	34	   31:08
Ohio	Stat	Rank	Value
Ohio	Total Offense	39	430.9
Ohio	Rushing Offense	17	244.2
Ohio	Passing Offense	95	186.8
Ohio	Team Passing Efficiency	65	131.65
Ohio	Scoring Offense	14	38.9
Ohio	Total Defense	49	373.2
Ohio	Rushing Defense	10	111.4
Ohio	Passing Yards Allowed	108	261.8
Ohio	Team Passing Efficiency Defense	67	129.57
Ohio	Scoring Defense	57	25.8
Ohio	Turnover Margin	T-90	-0.33
Ohio	3rd Down Conversion Pct	T-52	0.417
Ohio	4th Down Conversion Pct	6	0.727
Ohio	3rd Down Conversion Pct Defense	10	0.307
Ohio	4th Down Conversion Pct Defense	T-29	0.429
Ohio	Red Zone Offense	15	0.915
Ohio	Red Zone Defense	T-116	0.897
Ohio	Net Punting	66	37.76
Ohio	Punt Returns	80	6.55
Ohio	Kickoff Returns	45	21.88
Ohio	First Downs Offense	T-40	265
Ohio	First Downs Defense	30	216
Ohio	Fewest Penalties Per Game	32	5.08
Ohio	Fewest Penalty Yards Per Game	34	43.33
Ohio	Time of Possession	40	   30:57
Ohio St.	Stat	Rank	Value
Ohio St.	Total Offense	6	523.6
Ohio St.	Rushing Offense	15	249.4
Ohio St.	Passing Offense	28	274.2
Ohio St.	Team Passing Efficiency	6	161.74
Ohio St.	Scoring Offense	5	42.5
Ohio St.	Total Defense	8	292.3
Ohio St.	Rushing Defense	7	108.8
Ohio St.	Passing Yards Allowed	18	183.5
Ohio St.	Team Passing Efficiency Defense	16	111.75
Ohio St.	Scoring Defense	22	19.9
Ohio St.	Turnover Margin	59	0.15
Ohio St.	3rd Down Conversion Pct	5	0.486
Ohio St.	4th Down Conversion Pct	T-9	0.700
Ohio St.	3rd Down Conversion Pct Defense	17	0.321
Ohio St.	4th Down Conversion Pct Defense	T-41	0.458
Ohio St.	Red Zone Offense	26	0.894
Ohio St.	Red Zone Defense	26	0.778
Ohio St.	Net Punting	11	41.43
Ohio St.	Punt Returns	96	5.69
Ohio St.	Kickoff Returns	19	24.21
Ohio St.	First Downs Offense	1	341
Ohio St.	First Downs Defense	23	212
Ohio St.	Fewest Penalties Per Game	108	7.23
Ohio St.	Fewest Penalty Yards Per Game	119	70.23
Ohio St.	Time of Possession	94	   28:39
South Ala.	Stat	Rank	Value
South Ala.	Total Offense	112	334.3
South Ala.	Rushing Offense	126	97.3
South Ala.	Passing Offense	60	237.1
South Ala.	Team Passing Efficiency	105	117.39
South Ala.	Scoring Offense	T-116	19.8
South Ala.	Total Defense	84	417.8
South Ala.	Rushing Defense	48	151.8
South Ala.	Passing Yards Allowed	115	265.9
South Ala.	Team Passing Efficiency Defense	96	138.56
South Ala.	Scoring Defense	63	26.5
South Ala.	Turnover Margin	54	0.17
South Ala.	3rd Down Conversion Pct	T-120	0.307
South Ala.	4th Down Conversion Pct	89	0.444
South Ala.	3rd Down Conversion Pct Defense	96	0.426
South Ala.	4th Down Conversion Pct Defense	T-62	0.500
South Ala.	Red Zone Offense	118	0.737
South Ala.	Red Zone Defense	13	0.741
South Ala.	Net Punting	9	41.75
South Ala.	Punt Returns	110	4.86
South Ala.	Kickoff Returns	102	19.13
South Ala.	First Downs Offense	109	213
South Ala.	First Downs Defense	80	258
South Ala.	Fewest Penalties Per Game	T-69	6.08
South Ala.	Fewest Penalty Yards Per Game	T-81	56.58
South Ala.	Time of Possession	74	   29:36
South Carolina	Stat	Rank	Value
South Carolina	Total Offense	108	340.2
South Carolina	Rushing Offense	107	127.3
South Carolina	Passing Offense	79	212.9
South Carolina	Team Passing Efficiency	73	129.16
South Carolina	Scoring Offense	T-98	24.1
South Carolina	Total Defense	51	374.6
South Carolina	Rushing Defense	43	146.7
South Carolina	Passing Yards Allowed	72	227.9
South Carolina	Team Passing Efficiency Defense	51	124.04
South Carolina	Scoring Defense	26	20.8
South Carolina	Turnover Margin	17	0.75
South Carolina	3rd Down Conversion Pct	67	0.401
South Carolina	4th Down Conversion Pct	T-96	0.429
South Carolina	3rd Down Conversion Pct Defense	94	0.425
South Carolina	4th Down Conversion Pct Defense	T-77	0.533
South Carolina	Red Zone Offense	66	0.844
South Carolina	Red Zone Defense	68	0.837
South Carolina	Net Punting	14	41.11
South Carolina	Punt Returns	56	8.12
South Carolina	Kickoff Returns	29	23.03
South Carolina	First Downs Offense	105	218
South Carolina	First Downs Defense	70	248
South Carolina	Fewest Penalties Per Game	19	4.58
South Carolina	Fewest Penalty Yards Per Game	5	35.50
South Carolina	Time of Possession	87	   28:57
Notre Dame	Stat	Rank	Value
Notre Dame	Total Offense	24	454.9
Notre Dame	Rushing Offense	7	279.1
Notre Dame	Passing Offense	103	175.8
Notre Dame	Team Passing Efficiency	103	118.41
Notre Dame	Scoring Offense	22	35.3
Notre Dame	Total Defense	44	366.7
Notre Dame	Rushing Defense	49	153.2
Notre Dame	Passing Yards Allowed	51	213.5
Notre Dame	Team Passing Efficiency Defense	37	120.75
Notre Dame	Scoring Defense	32	21.8
Notre Dame	Turnover Margin	T-29	0.42
Notre Dame	3rd Down Conversion Pct	34	0.436
Notre Dame	4th Down Conversion Pct	39	0.588
Notre Dame	3rd Down Conversion Pct Defense	27	0.335
Notre Dame	4th Down Conversion Pct Defense	T-57	0.478
Notre Dame	Red Zone Offense	17	0.911
Notre Dame	Red Zone Defense	52	0.814
Notre Dame	Net Punting	74	37.41
Notre Dame	Punt Returns	81	6.50
Notre Dame	Kickoff Returns	68	20.94
Notre Dame	First Downs Offense	53	256
Notre Dame	First Downs Defense	59	239
Notre Dame	Fewest Penalties Per Game	61	5.92
Notre Dame	Fewest Penalty Yards Per Game	58	51.50
Notre Dame	Time of Possession	107	   28:02
Ole Miss	Stat	Rank	Value
Ole Miss	Total Offense	21	462.3
Ole Miss	Rushing Offense	102	133.9
Ole Miss	Passing Offense	10	328.4
Ole Miss	Team Passing Efficiency	12	156.32
Ole Miss	Scoring Offense	35	32.8
Ole Miss	Total Defense	115	459.5
Ole Miss	Rushing Defense	123	245.3
Ole Miss	Passing Yards Allowed	55	214.2
Ole Miss	Team Passing Efficiency Defense	78	132.83
Ole Miss	Scoring Defense	110	34.6
Ole Miss	Turnover Margin	T-95	-0.42
Ole Miss	3rd Down Conversion Pct	83	0.381
Ole Miss	4th Down Conversion Pct	T-105	0.400
Ole Miss	3rd Down Conversion Pct Defense	87	0.415
Ole Miss	4th Down Conversion Pct Defense	110	0.632
Ole Miss	Red Zone Offense	6	0.953
Ole Miss	Red Zone Defense	112	0.895
Ole Miss	Net Punting	48	38.53
Ole Miss	Punt Returns	77	6.71
Ole Miss	Kickoff Returns	13	24.71
Ole Miss	First Downs Offense	56	255
Ole Miss	First Downs Defense	106	278
Ole Miss	Fewest Penalties Per Game	113	7.58
Ole Miss	Fewest Penalty Yards Per Game	102	62.42
Ole Miss	Time of Possession	127	   25:12
Mississippi St.	Stat	Rank	Value
Mississippi St.	Total Offense	45	419.8
Mississippi St.	Rushing Offense	14	249.6
Mississippi St.	Passing Offense	108	170.3
Mississippi St.	Team Passing Efficiency	111	114.63
Mississippi St.	Scoring Offense	36	32.1
Mississippi St.	Total Defense	10	302.0
Mississippi St.	Rushing Defense	24	127.0
Mississippi St.	Passing Yards Allowed	13	175.0
Mississippi St.	Team Passing Efficiency Defense	38	120.82
Mississippi St.	Scoring Defense	24	20.4
Mississippi St.	Turnover Margin	T-82	-0.17
Mississippi St.	3rd Down Conversion Pct	12	0.462
Mississippi St.	4th Down Conversion Pct	68	0.522
Mississippi St.	3rd Down Conversion Pct Defense	12	0.310
Mississippi St.	4th Down Conversion Pct Defense	3	0.231
Mississippi St.	Red Zone Offense	63	0.849
Mississippi St.	Red Zone Defense	34	0.792
Mississippi St.	Net Punting	32	39.67
Mississippi St.	Punt Returns	31	10.48
Mississippi St.	Kickoff Returns	88	20.13
Mississippi St.	First Downs Offense	31	276
Mississippi St.	First Downs Defense	1	155
Mississippi St.	Fewest Penalties Per Game	T-53	5.75
Mississippi St.	Fewest Penalty Yards Per Game	55	50.83
Mississippi St.	Time of Possession	6	   33:41
Charlotte	Stat	Rank	Value
Charlotte	Total Offense	123	303.2
Charlotte	Rushing Offense	64	166.3
Charlotte	Passing Offense	119	136.9
Charlotte	Team Passing Efficiency	127	91.35
Charlotte	Scoring Offense	127	14.2
Charlotte	Total Defense	111	454.6
Charlotte	Rushing Defense	105	205.8
Charlotte	Passing Yards Allowed	102	248.8
Charlotte	Team Passing Efficiency Defense	115	152.07
Charlotte	Scoring Defense	103	32.8
Charlotte	Turnover Margin	T-115	-0.75
Charlotte	3rd Down Conversion Pct	129	0.260
Charlotte	4th Down Conversion Pct	T-85	0.450
Charlotte	3rd Down Conversion Pct Defense	102	0.436
Charlotte	4th Down Conversion Pct Defense	19	0.400
